PASSENGERS,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,MONTH
68.00,2424.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,14831,SJC,"San Jose, CA",CA,06,California,91,11278,DCA,"Washington, DC",VA,51,Virginia,38,2024,1
69.00,13.00,GV,20455,Grant Aviation,D,GV,Grant Aviation,1,5,10551,BET,"Bethel, AK",AK,02,Alaska,1,12855,KWT,"Kwethluk, AK",AK,02,Alaska,1,2024,1
69.00,41.00,X4,21386,Air Excursions LLC,D,X4,Air Excursions LLC,1,5,12523,JNU,"Juneau, AK",AK,02,Alaska,1,11997,GST,"Gustavus, AK",AK,02,Alaska,1,2024,1
69.00,57.00,8E,20331,Bering Air Inc.,D,8E,Bering Air Inc.,1,5,13970,OTZ,"Kotzebue, AK",AK,02,Alaska,1,11411,DRG,"Deering, AK",AK,02,Alaska,1,2024,1
69.00,81.00,J5,20337,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,1,5,14797,SGY,"Skagway, AK",AK,02,Alaska,1,12523,JNU,"Juneau, AK",AK,02,Alaska,1,2024,1
69.00,117.00,GV,20455,Grant Aviation,D,GV,Grant Aviation,1,5,10551,BET,"Bethel, AK",AK,02,Alaska,1,15282,TNK,"Tununak, AK",AK,02,Alaska,1,2024,1
69.00,151.00,8V,20333,Wright Air Service,D,8V,Wright Air Service,1,5,13767,NUI,"Nuiqsut, AK",AK,02,Alaska,1,10754,BRW,"Barrow, AK",AK,02,Alaska,1,2024,1
69.00,154.00,GV,20455,Grant Aviation,D,GV,Grant Aviation,1,5,10551,BET,"Bethel, AK",AK,02,Alaska,1,13579,MYU,"Mekoryuk, AK",AK,02,Alaska,1,2024,1
69.00,405.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,11433,DTW,"Detroit, MI",MI,26,Michigan,43,11278,DCA,"Washington, DC",VA,51,Virginia,38,2024,1
69.00,554.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13198,MCI,"Kansas City, MO",MO,29,Missouri,64,12896,LBB,"Lubbock, TX",TX,48,Texas,74,2024,1
69.00,620.00,7H,20327,NEW PACIFIC AIRLINES,D,7H,NEW PACIFIC AIRLINES,1,5,10299,ANC,"Anchorage, AK",AK,02,Alaska,1,10917,CDB,"Cold Bay, AK",AK,02,Alaska,1,2024,1
69.00,667.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,15016,STL,"St. Louis, MO",MO,29,Missouri,64,12266,IAH,"Houston, TX",TX,48,Texas,74,2024,1
69.00,890.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,10423,AUS,"Austin, TX",TX,48,Texas,74,12094,HDN,"Hayden, CO",CO,08,Colorado,82,2024,1
69.00,1034.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,14986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,11618,EWR,"Newark, NJ",NJ,34,New Jersey,21,2024,1
69.00,1092.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11433,DTW,"Detroit, MI",MI,26,Michigan,43,12191,HOU,"Houston, TX",TX,48,Texas,74,2024,1
69.00,1132.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,13433,MOT,"Minot, ND",ND,38,North Dakota,66,10590,IFP,"Bullhead City, AZ",AZ,04,Arizona,81,2024,1
69.00,1258.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,13303,MIA,"Miami, FL",FL,12,Florida,33,10540,BED,"Bedford, MA",MA,25,Massachusetts,13,2024,1
69.00,1608.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,10590,IFP,"Bullhead City, AZ",AZ,04,Arizona,81,14730,SDF,"Louisville, KY",KY,21,Kentucky,52,2024,1
69.00,2146.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14843,SJU,"San Juan, PR",PR,72,Puerto Rico,3,10423,AUS,"Austin, TX",TX,48,Texas,74,2024,1
70.00,27.00,9X,21618,"Southern Airways Express, dba Mokulele Airlines",D,9X,"Southern Airways Express, dba Mokulele Airlines",1,6,13034,LNY,"Lanai, HI",HI,15,Hawaii,2,13347,MKK,"Hoolehua, HI",HI,15,Hawaii,2,2024,1
70.00,61.00,8V,20333,Wright Air Service,D,8V,Wright Air Service,1,5,11844,GAL,"Galena, AK",AK,02,Alaska,1,12615,KAL,"Kaltag, AK",AK,02,Alaska,1,2024,1
70.00,81.00,B6,20409,JetBlue Airways,D,B6,JetBlue Airways,3,3,13204,MCO,"Orlando, FL",FL,12,Florida,33,15304,TPA,"Tampa, FL",FL,12,Florida,33,2024,1
70.00,118.00,1SQ,21570,Star Marianas Air Inc.,D,1SQ,Star Marianas Air Inc.,1,6,12016,GUM,"Guam, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,15215,TIQ,"Tinian, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,2024,1
70.00,225.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,10590,IFP,"Bullhead City, AZ",AZ,04,Arizona,81,14679,SAN,"San Diego, CA",CA,06,California,91,2024,1
70.00,413.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,12264,IAD,"Washington, DC",VA,51,Virginia,38,2024,1
70.00,528.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,14711,SCE,"State College, PA",PA,42,Pennsylvania,23,2024,1
70.00,833.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,11953,GNV,"Gainesville, FL",FL,12,Florida,33,15919,XNA,"Fayetteville, AR",AR,05,Arkansas,71,2024,1
70.00,833.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,15919,XNA,"Fayetteville, AR",AR,05,Arkansas,71,11953,GNV,"Gainesville, FL",FL,12,Florida,33,2024,1
70.00,849.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,13930,ORD,"Chicago, IL",IL,17,Illinois,41,14307,PVD,"Providence, RI",RI,44,Rhode Island,15,2024,1
70.00,849.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,14307,PVD,"Providence, RI",RI,44,Rhode Island,15,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
70.00,850.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11603,EUG,"Eugene, OR",OR,41,Oregon,92,14679,SAN,"San Diego, CA",CA,06,California,91,2024,1
70.00,852.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11259,DAL,"Dallas, TX",TX,48,Texas,74,11996,GSP,"Greer, SC",SC,45,South Carolina,37,2024,1
70.00,876.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,10423,AUS,"Austin, TX",TX,48,Texas,74,14730,SDF,"Louisville, KY",KY,21,Kentucky,52,2024,1
70.00,876.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,14730,SDF,"Louisville, KY",KY,21,Kentucky,52,10423,AUS,"Austin, TX",TX,48,Texas,74,2024,1
70.00,1050.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,14986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
70.00,1205.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,12278,ICT,"Wichita, KS",KS,20,Kansas,62,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2024,1
70.00,1205.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,12278,ICT,"Wichita, KS",KS,20,Kansas,62,2024,1
70.00,1216.00,2JQ,21718,Delux Public Charter LLC,D,2JQ,Delux Public Charter LLC,1,6,11259,DAL,"Dallas, TX",TX,48,Texas,74,14908,SNA,"Santa Ana, CA",CA,06,California,91,2024,1
70.00,1299.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,10849,BZN,"Bozeman, MT",MT,30,Montana,84,10423,AUS,"Austin, TX",TX,48,Texas,74,2024,1
70.00,1435.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,10693,BNA,"Nashville, TN",TN,47,Tennessee,54,10849,BZN,"Bozeman, MT",MT,30,Montana,84,2024,1
70.00,1615.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11259,DAL,"Dallas, TX",TX,48,Texas,74,14321,PWM,"Portland, ME",ME,23,Maine,12,2024,1
70.00,1714.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,14683,SAT,"San Antonio, TX",TX,48,Texas,74,14057,PDX,"Portland, OR",OR,41,Oregon,92,2024,1
70.00,1771.00,WL,20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",D,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,1,12892,LAX,"Los Angeles, CA",CA,06,California,91,15153,TCL,"Tuscaloosa, AL",AL,01,Alabama,51,2024,1
70.00,1801.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,14107,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2024,1
70.00,1804.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14730,SDF,"Louisville, KY",KY,21,Kentucky,52,14679,SAN,"San Diego, CA",CA,06,California,91,2024,1
70.00,1911.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13495,MSY,"New Orleans, LA",LA,22,Louisiana,72,14771,SFO,"San Francisco, CA",CA,06,California,91,2024,1
70.00,1976.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,15376,TUS,"Tucson, AZ",AZ,04,Arizona,81,10821,BWI,"Baltimore, MD",MD,24,Maryland,35,2024,1
71.00,225.00,8V,20333,Wright Air Service,D,8V,Wright Air Service,1,5,14474,RBY,"Ruby, AK",AK,02,Alaska,1,11630,FAI,"Fairbanks, AK",AK,02,Alaska,1,2024,1
71.00,231.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,12339,IND,"Indianapolis, IN",IN,18,Indiana,42,11433,DTW,"Detroit, MI",MI,26,Michigan,43,2024,1
71.00,235.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,11433,DTW,"Detroit, MI",MI,26,Michigan,43,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
71.00,335.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,14122,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,14730,SDF,"Louisville, KY",KY,21,Kentucky,52,2024,1
71.00,335.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,14730,SDF,"Louisville, KY",KY,21,Kentucky,52,14122,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,2024,1
71.00,406.00,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11066,CMH,"Columbus, OH",OH,39,Ohio,44,2024,1
71.00,442.00,GQQ,22119,Executive Express dba Ravn Connect,D,GQQ,Executive Express dba Ravn Connect,1,5,10299,ANC,"Anchorage, AK",AK,02,Alaska,1,12807,KSM,"St. Mary's, AK",AK,02,Alaska,1,2024,1
71.00,509.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,12478,JFK,"New York, NY",NY,36,New York,22,11433,DTW,"Detroit, MI",MI,26,Michigan,43,2024,1
71.00,524.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,10849,BZN,"Bozeman, MT",MT,30,Montana,84,11292,DEN,"Denver, CO",CO,08,Colorado,82,2024,1
71.00,584.00,ZW,20046,Air Wisconsin Airlines Corp,D,ZW,Air Wisconsin Airlines Corp,2,2,10599,BHM,"Birmingham, AL",AL,01,Alabama,51,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
71.00,745.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,11067,CMI,"Champaign/Urbana, IL",IL,17,Illinois,41,11618,EWR,"Newark, NJ",NJ,34,New Jersey,21,2024,1
71.00,745.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,11618,EWR,"Newark, NJ",NJ,34,New Jersey,21,11067,CMI,"Champaign/Urbana, IL",IL,17,Illinois,41,2024,1
71.00,789.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11109,COS,"Colorado Springs, CO",CO,08,Colorado,82,13891,ONT,"Ontario, CA",CA,06,California,91,2024,1
71.00,907.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2024,1
71.00,908.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,12264,IAD,"Washington, DC",VA,51,Virginia,38,2024,1
71.00,935.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,10693,BNA,"Nashville, TN",TN,47,Tennessee,54,2024,1
71.00,1020.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12339,IND,"Indianapolis, IN",IN,18,Indiana,42,13303,MIA,"Miami, FL",FL,12,Florida,33,2024,1
71.00,1256.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,13198,MCI,"Kansas City, MO",MO,29,Missouri,64,2024,1
71.00,1282.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11540,ELP,"El Paso, TX",TX,48,Texas,74,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,2024,1
71.00,1590.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14869,SLC,"Salt Lake City, UT",UT,49,Utah,87,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,2024,1
71.00,1720.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14843,SJU,"San Juan, PR",PR,72,Puerto Rico,3,13495,MSY,"New Orleans, LA",LA,22,Louisiana,72,2024,1
72.00,61.00,9X,21618,"Southern Airways Express, dba Mokulele Airlines",D,9X,"Southern Airways Express, dba Mokulele Airlines",1,6,14122,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,13282,MGW,"Morgantown, WV",WV,54,West Virginia,39,2024,1
72.00,88.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,12255,HYS,"Hays, KS",KS,20,Kansas,62,14877,SLN,"Salina, KS",KS,20,Kansas,62,2024,1
72.00,146.00,9X,21618,"Southern Airways Express, dba Mokulele Airlines",D,9X,"Southern Airways Express, dba Mokulele Airlines",1,6,15016,STL,"St. Louis, MO",MO,29,Missouri,64,10744,BRL,"Burlington, IA",IA,19,Iowa,61,2024,1
72.00,153.00,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,14711,SCE,"State College, PA",PA,42,Pennsylvania,23,2024,1
72.00,237.00,8V,20333,Wright Air Service,D,8V,Wright Air Service,1,5,10349,ARC,"Arctic Village, AK",AK,02,Alaska,1,11630,FAI,"Fairbanks, AK",AK,02,Alaska,1,2024,1
72.00,425.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,10561,BFL,"Bakersfield, CA",CA,06,California,91,14107,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2024,1
72.00,436.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,2,10781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,15919,XNA,"Fayetteville, AR",AR,05,Arkansas,71,2024,1
72.00,436.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,2,15919,XNA,"Fayetteville, AR",AR,05,Arkansas,71,10781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,2024,1
72.00,533.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13198,MCI,"Kansas City, MO",MO,29,Missouri,64,11292,DEN,"Denver, CO",CO,08,Colorado,82,2024,1
72.00,541.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,12478,JFK,"New York, NY",NY,36,New York,22,11057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2024,1
72.00,764.00,YV,20378,Mesa Airlines Inc.,D,YV,Mesa Airlines Inc.,2,2,12953,LGA,"New York, NY",NY,36,New York,22,10693,BNA,"Nashville, TN",TN,47,Tennessee,54,2024,1
72.00,838.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,14057,PDX,"Portland, OR",OR,41,Oregon,92,13891,ONT,"Ontario, CA",CA,06,California,91,2024,1
72.00,869.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,2,13256,MFE,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,15376,TUS,"Tucson, AZ",AZ,04,Arizona,81,2024,1
72.00,919.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,11278,DCA,"Washington, DC",VA,51,Virginia,38,13303,MIA,"Miami, FL",FL,12,Florida,33,2024,1
72.00,937.00,QX,19687,Horizon Air,D,QX,Horizon Air,2,2,10800,BUR,"Burbank, CA",CA,06,California,91,14747,SEA,"Seattle, WA",WA,53,Washington,93,2024,1
72.00,1026.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,11648,FCA,"Kalispell, MT",MT,30,Montana,84,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2024,1
72.00,1026.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11648,FCA,"Kalispell, MT",MT,30,Montana,84,2024,1
72.00,1050.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,14986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,2024,1
72.00,1210.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,15304,TPA,"Tampa, FL",FL,12,Florida,33,12896,LBB,"Lubbock, TX",TX,48,Texas,74,2024,1
72.00,1764.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14683,SAT,"San Antonio, TX",TX,48,Texas,74,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,2024,1
72.00,2504.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14831,SJC,"San Jose, CA",CA,06,California,91,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2024,1
72.00,2611.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12892,LAX,"Los Angeles, CA",CA,06,California,91,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,2024,1
73.00,169.00,B6,20409,JetBlue Airways,D,B6,JetBlue Airways,3,3,10821,BWI,"Baltimore, MD",MD,24,Maryland,35,11618,EWR,"Newark, NJ",NJ,34,New Jersey,21,2024,1
73.00,214.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,14685,SAV,"Savannah, GA",GA,13,Georgia,34,2024,1
73.00,425.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,14107,PHX,"Phoenix, AZ",AZ,04,Arizona,81,10561,BFL,"Bakersfield, CA",CA,06,California,91,2024,1
73.00,440.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,15016,STL,"St. Louis, MO",MO,29,Missouri,64,11433,DTW,"Detroit, MI",MI,26,Michigan,43,2024,1
73.00,457.00,MX,22080,Breeze Aviation Group DBA  Breeze,D,MX,Breeze Aviation Group DBA  Breeze,1,1,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,10990,CHO,"Charlottesville, VA",VA,51,Virginia,38,2024,1
73.00,719.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,15016,STL,"St. Louis, MO",MO,29,Missouri,64,11278,DCA,"Washington, DC",VA,51,Virginia,38,2024,1
73.00,761.00,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,12339,IND,"Indianapolis, IN",IN,18,Indiana,42,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2024,1
73.00,783.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,10529,BDL,"Hartford, CT",CT,09,Connecticut,11,2024,1
73.00,835.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,10590,IFP,"Bullhead City, AZ",AZ,04,Arizona,81,14057,PDX,"Portland, OR",OR,41,Oregon,92,2024,1
73.00,876.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,10136,ABI,"Abilene, TX",TX,48,Texas,74,10590,IFP,"Bullhead City, AZ",AZ,04,Arizona,81,2024,1
73.00,937.00,QX,19687,Horizon Air,D,QX,Horizon Air,2,2,14747,SEA,"Seattle, WA",WA,53,Washington,93,10800,BUR,"Burbank, CA",CA,06,California,91,2024,1
73.00,987.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,10994,CHS,"Charleston, SC",SC,45,South Carolina,37,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2024,1
73.00,1023.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,15304,TPA,"Tampa, FL",FL,12,Florida,33,13851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2024,1
73.00,1055.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,10994,CHS,"Charleston, SC",SC,45,South Carolina,37,10423,AUS,"Austin, TX",TX,48,Texas,74,2024,1
73.00,1115.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13198,MCI,"Kansas City, MO",MO,29,Missouri,64,10257,ALB,"Albany, NY",NY,36,New York,22,2024,1
73.00,1211.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13871,OMA,"Omaha, NE",NE,31,Nebraska,65,13204,MCO,"Orlando, FL",FL,12,Florida,33,2024,1
73.00,1440.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,11193,CVG,"Cincinnati, OH",KY,21,Kentucky,52,14314,PVU,"Provo, UT",UT,49,Utah,87,2024,1
73.00,1440.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14314,PVU,"Provo, UT",UT,49,Utah,87,11193,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2024,1
73.00,1559.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,13697,N1C,"Cherry Point, NC",NC,37,North Carolina,36,11109,COS,"Colorado Springs, CO",CO,08,Colorado,82,2024,1
73.00,2329.00,B6,20409,JetBlue Airways,D,B6,JetBlue Airways,3,3,12892,LAX,"Los Angeles, CA",CA,06,California,91,10821,BWI,"Baltimore, MD",MD,24,Maryland,35,2024,1
73.00,2342.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13303,MIA,"Miami, FL",FL,12,Florida,33,12892,LAX,"Los Angeles, CA",CA,06,California,91,2024,1
74.00,405.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,11278,DCA,"Washington, DC",VA,51,Virginia,38,11433,DTW,"Detroit, MI",MI,26,Michigan,43,2024,1
74.00,457.00,AN,21894,"ADVANCED AIR, LLC",D,AN,"ADVANCED AIR, LLC",1,6,14107,PHX,"Phoenix, AZ",AZ,04,Arizona,81,11085,CNM,"Carlsbad, NM",NM,35,New Mexico,86,2024,1
74.00,695.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,10693,BNA,"Nashville, TN",TN,47,Tennessee,54,2024,1
74.00,728.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13577,MYR,"Myrtle Beach, SC",SC,45,South Carolina,37,15016,STL,"St. Louis, MO",MO,29,Missouri,64,2024,1
74.00,733.00,B6,20409,JetBlue Airways,D,B6,JetBlue Airways,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,12953,LGA,"New York, NY",NY,36,New York,22,2024,1
74.00,888.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12992,LIT,"Little Rock, AR",AR,05,Arkansas,71,11278,DCA,"Washington, DC",VA,51,Virginia,38,2024,1
74.00,919.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,13303,MIA,"Miami, FL",FL,12,Florida,33,11278,DCA,"Washington, DC",VA,51,Virginia,38,2024,1
74.00,945.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,12191,HOU,"Houston, TX",TX,48,Texas,74,2024,1
74.00,981.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14893,SMF,"Sacramento, CA",CA,06,California,91,11540,ELP,"El Paso, TX",TX,48,Texas,74,2024,1
74.00,1143.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14683,SAT,"San Antonio, TX",TX,48,Texas,74,13303,MIA,"Miami, FL",FL,12,Florida,33,2024,1
